date,farm_id,weight
2020-1-29,Farm 70,3536
2020-1-29,Farm 71,11178
2020-1-29,Farm 72,17883
2020-1-29,Farm 73,2646
2020-1-29,Farm 74,6687
2020-1-29,Farm 75,7521
2020-1-29,Farm 76,3893
2020-1-29,Farm 77,10247
2020-1-29,Farm 78,8322
2020-1-29,Farm 80,8421
2020-1-29,Farm 81,10686
2020-1-29,Farm 82,3057
2020-1-29,Farm 83,8109
2020-1-29,Farm 84,2309
2020-1-29,Farm 85,9657
2020-1-29,Farm 86,2562
2020-1-29,Farm 89,3436
2020-1-29,Farm 90,15961
2020-1-29,Farm 91,9096
2020-1-29,Farm 92,3526
2020-1-29,Farm 93,16925
2020-1-29,Farm 94,3359
2020-1-29,Farm 97,3644
2020-1-29,Farm 98,16538
2020-1-29,Farm 99,11760
2020-1-29,Farm 100,9046
2020-1-29,Farm 101,7687
2020-1-29,Farm 102,17383
2020-1-29,Farm 103,2558
2020-1-29,Farm 104,2891
2020-1-29,Farm 106,8689
2020-1-29,Farm 107,8511
2020-1-29,Farm 109,3555
2020-1-29,Farm 110,3665
2020-1-29,Farm 111,2693
2020-1-29,Farm 112,17335
2020-1-29,Farm 115,8603
2020-1-29,Farm 116,11377
2020-1-29,Farm 117,3836
2020-1-30,Farm 18,2559
2020-1-30,Farm 19,2018
2020-1-30,Farm 20,11791
2020-1-30,Farm 21,3961
2020-1-30,Farm 22,16626
2020-1-30,Farm 23,10366
2020-1-30,Farm 24,7253
2020-1-30,Farm 25,17525
2020-1-30,Farm 26,17060
2020-1-30,Farm 27,3155
2020-1-30,Farm 28,17574
2020-1-30,Farm 29,8952
2020-1-30,Farm 30,11615
2020-1-30,Farm 31,9774
2020-1-30,Farm 32,2445
2020-1-30,Farm 33,2057
2020-1-30,Farm 34,2920
2020-1-30,Farm 35,16741
2020-1-30,Farm 36,3989
2020-1-30,Farm 37,6644
2020-1-30,Farm 38,17588
2020-1-30,Farm 39,2375
2020-1-30,Farm 40,16112
2020-1-30,Farm 41,17797
2020-1-30,Farm 42,16349
2020-1-30,Farm 43,2936
2020-1-30,Farm 44,8431
2020-1-30,Farm 45,9296
2020-1-30,Farm 46,10043
2020-1-30,Farm 47,10906
2020-1-30,Farm 48,3054
2020-1-30,Farm 49,10478
2020-1-30,Farm 50,17548
2020-1-30,Farm 51,6277
2020-1-30,Farm 52,6848
2020-1-30,Farm 53,10488
2020-1-30,Farm 54,8083
2020-1-30,Farm 55,16978
2020-1-30,Farm 56,10684
2020-1-30,Farm 57,6921
2020-1-30,Farm 58,17830
2020-1-30,Farm 59,16871
2020-1-30,Farm 60,8822
2020-1-30,Farm 61,17553
2020-1-30,Farm 62,9466
2020-1-30,Farm 63,17245
2020-1-30,Farm 64,16868
2020-1-30,Farm 65,6191
2020-1-30,Farm 66,2284
2020-1-30,Farm 67,16974
2020-1-30,Farm 68,10169
2020-1-30,Farm 69,8986
2020-1-30,Farm 70,3428
2020-1-30,Farm 71,11227
2020-1-30,Farm 72,17974
2020-1-30,Farm 73,2730
2020-1-30,Farm 74,6679
2020-1-30,Farm 75,7709
2020-1-30,Farm 76,3639
2020-1-30,Farm 77,10313
2020-1-30,Farm 78,8450
2020-1-30,Farm 79,6266
2020-1-30,Farm 80,8477
2020-1-30,Farm 81,10803
2020-1-30,Farm 82,3068
2020-1-30,Farm 83,8310
2020-1-30,Farm 84,2307
2020-1-30,Farm 85,9571
2020-1-30,Farm 86,2508
2020-1-30,Farm 87,3613
2020-1-30,Farm 88,11571
2020-1-30,Farm 89,3504
2020-1-30,Farm 90,16148
2020-1-30,Farm 91,9165
2020-1-30,Farm 92,3447
2020-1-30,Farm 93,16964
2020-1-30,Farm 94,3397
2020-1-30,Farm 95,6877
2020-1-30,Farm 96,16813
2020-1-30,Farm 97,3632
2020-1-30,Farm 98,16464
2020-1-30,Farm 99,11915
2020-1-30,Farm 100,9163
2020-1-30,Farm 101,7623
2020-1-30,Farm 102,17275
2020-1-30,Farm 103,2606
2020-1-30,Farm 104,2940
2020-1-30,Farm 105,9247
2020-1-30,Farm 106,8620
2020-1-30,Farm 107,8587
2020-1-30,Farm 108,2818
2020-1-30,Farm 109,3488
2020-1-30,Farm 110,3745
2020-1-30,Farm 111,2687
2020-1-30,Farm 112,17302
2020-1-30,Farm 113,17512
2020-1-30,Farm 114,8102
2020-1-30,Farm 115,8643
2020-1-30,Farm 116,11440
2020-1-30,Farm 117,3801
2020-1-31,Farm 18,2370
2020-1-31,Farm 19,2059
2020-1-31,Farm 20,11928
2020-1-31,Farm 21,3913
2020-1-31,Farm 22,16510
2020-1-31,Farm 23,10331
2020-1-31,Farm 25,17602
2020-1-31,Farm 26,17154
2020-1-31,Farm 27,3230
2020-1-31,Farm 28,17426
2020-1-31,Farm 30,11882
2020-1-31,Farm 31,9662
2020-1-31,Farm 32,2478
2020-1-31,Farm 33,2203
2020-1-31,Farm 34,3019
2020-1-31,Farm 35,16720
2020-1-31,Farm 37,6697
2020-1-31,Farm 38,17497
2020-1-31,Farm 39,2276
2020-1-31,Farm 40,16122
2020-1-31,Farm 41,17779
2020-1-31,Farm 42,16359
2020-1-31,Farm 43,2968
2020-1-31,Farm 45,9311
2020-1-31,Farm 46,10138
2020-1-31,Farm 47,11135
2020-1-31,Farm 48,3193
2020-1-31,Farm 50,17442
2020-1-31,Farm 51,6226
2020-1-31,Farm 52,6740
2020-1-31,Farm 53,10621
2020-1-31,Farm 54,8091
2020-1-31,Farm 55,16885
2020-1-31,Farm 57,6915
2020-1-31,Farm 58,17752
2020-1-31,Farm 59,16920
2020-1-31,Farm 60,8896
2020-1-31,Farm 61,17516
2020-1-31,Farm 62,9482
2020-1-31,Farm 63,17317
2020-1-31,Farm 64,16898
2020-1-31,Farm 65,6167
2020-1-31,Farm 67,17014
2020-1-31,Farm 68,10059
2020-1-31,Farm 69,8922
2020-1-31,Farm 70,3574
2020-1-31,Farm 71,11195
2020-1-31,Farm 72,18014
2020-1-31,Farm 73,2764
2020-1-31,Farm 74,6730
2020-1-31,Farm 75,7666
2020-1-31,Farm 76,3901
2020-1-31,Farm 77,10299
2020-1-31,Farm 78,8563
2020-1-31,Farm 80,8416
2020-1-31,Farm 81,10724
2020-1-31,Farm 82,3010
2020-1-31,Farm 83,8315
2020-1-31,Farm 84,2124
2020-1-31,Farm 85,9531
2020-1-31,Farm 86,2537
2020-1-31,Farm 89,3490
2020-1-31,Farm 90,16073
2020-1-31,Farm 91,9011
2020-1-31,Farm 92,3418
2020-1-31,Farm 93,17109
2020-1-31,Farm 94,3433
2020-1-31,Farm 97,3650
2020-1-31,Farm 98,16418
2020-1-31,Farm 99,11754
2020-1-31,Farm 100,9047
2020-1-31,Farm 101,7687
2020-1-31,Farm 102,17178
2020-1-31,Farm 103,2549
2020-1-31,Farm 104,2983
2020-1-31,Farm 106,8565
2020-1-31,Farm 107,8615
2020-1-31,Farm 109,3384
2020-1-31,Farm 110,3781
2020-1-31,Farm 111,2738
2020-1-31,Farm 112,17237
2020-1-31,Farm 115,8723
2020-1-31,Farm 116,11416
2020-1-31,Farm 117,3782
